0    0.359237E+03
     1    0.356685E+03
     2    0.354167E+03
     3    0.351950E+03
     4    0.349309E+03
     5    0.350991E+03
     6    0.355381E+03
     7    0.347227E+03
     8    0.343772E+03
     9    0.341305E+03
    10    0.332212E+03
    11    0.335538E+03
    12    0.328387E+03
    13    0.324756E+03
    14    0.305810E+03
    15    0.292300E+03
    16    0.261915E+03
    17    0.221259E+03
    18    0.139259E+03
